38,32,32,45,51,47,68,59,0.79,-0.70,0,0,"4.00
"
38,32,32,45,49,47,68,59,0.81,-0.70,0,0,"4.00
"
39,32,32,48,49,50,68,59,0.75,-0.70,0,0,"4.00
"
39,35,35,48,49,50,67,56,0.70,-0.70,0,0,"4.00
"
39,35,35,48,49,51,67,56,0.69,-0.70,0,0,"4.00
"
39,35,35,46,48,51,65,56,0.71,-0.70,0,0,"4.00
"
39,35,35,46,48,51,65,57,0.78,-0.70,0,0,"4.00
"
39,35,35,46,48,51,65,57,0.79,-0.70,0,0,"4.00
"
39,35,35,46,48,51,65,58,0.79,-0.70,0,0,"4.00
"
40,35,35,47,48,50,65,58,0.72,-0.70,0,0,"4.00
"
40,35,35,47,54,50,65,58,0.67,-0.70,0,0,"4.00
"
40,35,35,47,54,50,65,58,0.62,-0.70,0,0,"4.00
"
40,35,35,45,54,50,67,58,0.66,-0.70,0,0,"4.00
"
40,35,35,45,53,50,67,58,0.74,-0.70,0,0,"4.00
"
39,35,35,45,53,50,67,58,0.75,-0.70,0,0,"4.00
"
39,36,36,45,53,50,67,58,0.80,-0.70,0,0,"4.00
"
37,36,36,45,53,49,67,58,0.81,-0.70,0,0,"4.00
"
37,36,36,45,52,49,66,58,0.70,-0.70,0,0,"4.00
"
37,36,36,45,52,49,66,58,0.66,-0.70,0,0,"4.00
"
37,35,35,45,52,50,64,58,0.70,-0.70,0,0,"4.00
"
37,35,35,45,50,50,64,59,0.69,-0.70,0,0,"4.00
"
37,35,35,45,50,50,64,59,0.73,-0.70,0,0,"4.00
"
37,35,35,45,50,50,64,60,0.79,-0.70,0,0,"4.00
"
37,35,35,45,50,50,64,60,0.79,-0.70,0,0,"4.00
"
37,35,35,45,50,50,64,60,0.77,-0.70,0,0,"4.00
"
37,35,35,45,50,50,64,60,0.67,-0.70,0,0,"4.00
"
37,33,33,44,50,50,65,60,0.67,-0.70,0,0,"4.00
"
37,33,33,44,49,50,65,61,0.72,-0.70,0,0,"4.00
"
41,33,33,43,49,46,65,61,0.78,-0.70,0,0,"4.00
"
41,35,35,43,49,46,64,61,0.74,-0.70,0,0,"4.00
"
42,35,35,43,49,46,64,61,0.81,-0.70,0,0,"4.00
"
42,35,35,43,49,46,64,61,0.76,-0.70,0,0,"4.00
"
42,35,35,43,49,46,64,59,0.71,-0.70,0,0,"4.00
"
38,35,35,46,49,46,64,59,0.68,-0.70,0,0,"4.00
"
38,37,37,46,49,46,64,59,0.67,-0.70,0,0,"4.00
"
38,37,37,46,49,48,64,59,0.67,-0.70,0,0,"4.00
"
38,37,37,46,48,48,64,57,0.73,-0.70,0,0,"4.00
"
38,37,37,46,48,48,64,57,0.72,-0.70,0,0,"4.00
"
38,32,32,47,48,48,64,57,0.74,-0.70,0,0,"4.00
"
38,32,32,47,48,48,64,57,0.68,-0.70,0,0,"4.00
"
38,32,32,47,48,46,68,57,0.62,-0.70,0,0,"4.00
"
38,32,32,47,49,46,68,58,0.66,-0.70,0,0,"4.00
"
38,32,32,47,49,46,68,58,0.73,-0.70,0,0,"4.00
"
38,33,33,44,49,46,68,58,0.71,-0.70,0,0,"4.00
"
35,33,33,44,49,46,68,58,0.73,-0.70,0,0,"4.00
"
35,33,33,44,49,46,68,58,0.72,-0.70,0,0,"4.00
"
35,33,33,44,49,46,68,57,0.66,-0.70,0,0,"4.00
"
38,33,33,45,49,47,68,57,0.62,-0.70,0,0,"4.00
"
38,35,35,45,49,47,68,57,0.65,-0.70,0,0,"4.00
"
